id,order_id,ticket_type_id,serial_no,price_cents,holder_person_id,qr_code,status,issued_at,checked_in_at,created_at,updated_at
26a4dcf5-219d-411b-9f41-b1a8c2f5e6ab,7c47795b-cbe7-4167-9bd3-0a80ba104ca5,bafb16bb-9688-42e1-9bfe-de8f0a2bc94f,1,3000,,59167251399f484286712618,void,2025-05-24T06:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
8fec454c-460e-4ff9-b2cf-e4059fabc284,2b545dcd-0325-41e0-b28a-e9e27be144b4,36bdad4c-bc3e-4076-852c-2c561896cb70,1,0,,e03de524389d4b5896e55cb9,void,2025-08-16T06:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
41361d61-78a2-48ea-acdb-d86595b86ec7,3cedd6d8-3c8c-4215-a590-574854bba1e6,e4e7f05e-92b7-41e0-a34e-2eb4678c816a,1,0,,f6016288a6044a01b9c73177,issued,2025-08-11T10:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
eb6ce648-eb79-4cd0-94cc-fc910f7c2571,97b4f659-b684-46c1-95d2-69232f7ce20e,429dcdae-c65f-4a91-8566-7b738cac93ca,1,4000,,9bf31cb00df14e1382e0d741,issued,2025-04-30T11:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
f8bb1154-3bae-486c-9acb-b4874d7b8d77,696aa504-80ad-49fe-927c-1eed7bf879ca,3176f5c6-168c-4a78-a4b5-fa97630d5717,1,2500,,3beea56654b34af993137dfd,void,2025-05-21T00:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
f4f0415d-5c2d-40a4-8270-5d6c9362b3cc,e46e48f3-9be3-46c9-bdcd-56a09bc3bd3e,99101258-9a5a-4f61-8dc4-51caebfcea41,1,3000,,64aa319224984404a3fa9b27,checked_in,2025-04-26T13:25:02.603737+00:00,2025-04-26T17:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
811f3cc1-2d47-4ca0-817d-b91b895b400c,33cf5609-ebd8-4278-aeaa-c777ff61946f,562fec92-0161-48b3-a0cf-662ac898a147,1,4000,,484778b3545c4685be489917,void,2025-06-08T03:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
00f4a776-807c-4f48-a642-258acf145bbf,5e730e6f-2549-4a57-92cf-062c4a090444,8175b3ad-da07-4783-b80c-e06aabe8c165,1,1500,,05d4b406d0b5462bb5b41e01,checked_in,2025-04-27T15:25:02.603737+00:00,2025-04-27T18:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
170baae4-a6a5-4d66-a292-484a96793fa2,6438d00b-bd2b-4411-ad7c-f7650912d71a,e001cdc9-32d1-4cc5-bd09-3dc60a0fe072,1,4000,,66773afa57864222aca3ef50,checked_in,2025-06-19T11:25:02.603737+00:00,2025-06-19T17:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
212507e3-be6c-4eac-a6b9-ad0536f9c438,1459e373-ae50-43f0-840f-444cbc179cbe,bfa93895-1ac8-4a5b-898d-cfefae118ef1,1,1500,,a9f8faf5393b4f38af436b58,void,2025-06-24T23:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
4a95abb7-3a52-4efb-b203-c892c5077d92,19d0d06f-ff08-4aef-be08-1ab891e78b53,976f4c6f-a64d-4915-aac2-451cd78a6419,1,1500,,,issued,2025-06-23T13:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
2e7b99b4-e9bc-4127-9aaa-9d9bba28b352,eb229b64-0d02-4fd7-8704-7fc7e37bfa2d,109983cb-7550-40b9-945d-7efbe11e648b,1,2000,,41486a3b7d35470d9931e69e,checked_in,2025-07-10T17:25:02.603737+00:00,2025-07-10T21:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
a6a11bdd-490b-45b8-a93c-330607849c85,f927afbb-f68b-4b1e-84a2-414360a8e15d,9420468e-ea39-4fa2-86b2-1836c2d3a9f7,1,1500,,85f282baa5424d96baced5f8,checked_in,2025-04-19T09:25:02.603737+00:00,2025-04-19T10:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
22c872f5-a9b2-4ccb-baf1-204bfa5e721e,acf2d475-427a-42f4-a962-3c52e7c4f429,54c6f75b-ac52-49c5-86f9-0d9c8bbed2ec,2,1500,,899e51444e09412a8f78e3d4,issued,2025-05-24T17:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
e5ecaa25-ccf4-424e-a90c-9b28642d81b7,34dac589-86a4-4884-8bdc-472832ff5472,a2727b59-ea2a-48b8-9870-88598bb13adf,1,5000,,e675af1658b2418c8c29c74e,void,2025-04-26T12:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
ebc9667f-9709-441b-b5ac-f807e45e581e,b49b2fed-3565-4207-b950-494968a2ec6f,40e396c6-6b67-46a4-8914-60c2d11d103e,1,2500,,ac9d25d715a0438399871566,checked_in,2025-05-03T03:25:02.603737+00:00,2025-05-03T05:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
b7080c9d-68fc-4480-a14b-df4038140930,9976229e-85a1-42ad-91c8-e62ee4174df6,fe085ef1-7d61-4209-a83c-a545672ca89c,1,1500,,6bb6b13e0654480898b6561f,void,2025-07-11T04:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
4194aaf4-9244-4ca0-bb50-280e7ec29e90,e683baf0-52ad-48f0-ad2d-b438abd32355,4864d760-095e-4a4a-9d0a-a6f892ebda7b,1,0,,,void,2025-08-29T21:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
eb58453b-bde4-4752-b211-d848d4886b0d,acfb477f-89f5-492a-b600-fb7c9c264c14,e14fb499-60e7-4a49-b64c-7ce9068da40d,1,1500,,,issued,2025-08-29T20:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
9ee13f4b-cae3-4bfb-aeb6-9f8b0b7f0143,03e03fab-f667-435a-a04e-4fde472109a3,ef8c88dd-f065-493c-83b4-783ce920f83d,1,2000,,606cbb59cc7f4e77a744f0b0,issued,2025-08-27T06:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
5f8c3852-375b-4453-b0a7-c975a5d55565,f1d57b0f-8e6d-40be-841d-8148d4cb310b,b838a1c4-4cc7-49b6-9381-b949082b41e7,1,2000,,8f1590cf321946029f4edce5,checked_in,2025-07-10T18:25:02.603737+00:00,2025-07-10T20:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
fde3986c-a439-46d1-bd35-86d1d80558a6,81d5a7fe-5894-4006-8780-76ea4524e10f,eccb3e73-ca34-44b8-bab1-5a616e1e9948,1,3000,,3b7bd19f2fbf41959660549e,checked_in,2025-07-27T21:25:02.603737+00:00,2025-07-27T22:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
6706d7f9-a17d-47ad-9fab-47dff44da9af,04e14d34-756b-4112-bc71-1b98abf2cef3,bd4647f2-45b4-4165-a463-a76beedcc50b,1,3000,,ee1b70f73ea2432f83950d30,checked_in,2025-06-30T08:25:02.603737+00:00,2025-06-30T09:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
d316a307-03f0-48bf-9e5f-9a31e04d7d8c,e4d9cb6d-2170-4cb4-a358-42c812d20079,f188b419-45af-491f-b17c-d30384da2b96,1,1000,,,checked_in,2025-04-26T06:25:02.603737+00:00,2025-04-26T06:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
f56a2081-4cfa-446b-b8cd-6ba7f8852223,d40c074f-6f94-474b-8f49-c8f3486b8374,e6679930-0b34-44ea-bf8f-179b6ecb6850,1,1000,,3f1f02380237448a83683d44,checked_in,2025-08-24T04:25:02.603737+00:00,2025-08-24T04:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
4352c530-692e-46e6-b01c-a06c93c8393a,ccea9eb1-6b6a-4ee4-8f8c-a269d977ff6a,15712b91-d400-4c7a-82c2-013d44bd9460,1,1000,,9a697250358f4c17a8eb749f,void,2025-04-18T13:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
ce96ce1d-8d78-44e9-aafe-dd4dd84dfc83,fdac0541-f269-4dda-8ebc-821bd0bbf76e,be8b0a41-f282-4372-9efc-f37e3f2e7771,1,4000,,9d7357d209c5497e84e2c3a5,issued,2025-06-18T22:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
760c6e27-2dcb-4b8b-93f9-00e8d064706c,acb567b0-39c8-4cef-bf03-e673ddd1abb5,c3b675c7-737d-4401-99b4-d4b81ca38761,1,2000,,d08d5e967ab84c7dbcf0e7e5,checked_in,2025-06-19T13:25:02.603737+00:00,2025-06-19T15:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
2295b712-a27c-481d-af26-29e73133a637,9b62bdd6-cce4-40d3-a738-5daf8b8476e7,9efaad73-9ed3-42c7-9926-74faf51a3618,1,1000,,26dd6e35771a42589b03719b,checked_in,2025-08-10T04:25:02.603737+00:00,2025-08-10T04:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
52d13cbc-5bcf-45cb-9d59-168cc9c81f89,4c5f94c6-12fb-4681-8152-bf6ce52535cb,c1b46e6b-2e16-44e0-8430-d5e336eb7c17,1,1000,,418a93ffdd87419395df7d6c,checked_in,2025-08-15T14:25:02.603737+00:00,2025-08-15T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
fc46d644-a76e-41ff-ad09-8bddda90f9ac,17f4061c-8e1c-45c2-a0c3-dc564cf644a7,70c94cb0-0a12-4f16-8fe8-eee1635e3561,1,4000,,688622c1692148e7b0bd215a,void,2025-04-12T14:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
ae16b4e0-bf16-4712-9762-1e15962f0f0b,6b97b63a-3bce-406c-858e-e8cc325ee24f,5ae983ca-19b6-4d5b-bed0-609b282ea19a,1,1000,,,checked_in,2025-05-15T00:25:02.603737+00:00,2025-05-15T01:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
212608da-5005-4b91-8b4c-7663682b401f,efcfd738-6792-45cc-b50d-bead1f850072,b3920faa-ed1c-4228-847b-cf9b4abbbd23,1,1500,,ed8b989f370144ab9258913c,checked_in,2025-07-25T02:25:02.603737+00:00,2025-07-25T05:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
089be6d9-a8b9-4c71-8965-c489ccec415b,aa93edc5-f957-43ed-b8ed-c5878eb629c8,097b11a5-8d54-491f-bc14-8262c8fd5ef0,1,500,,,issued,2025-04-13T13:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
b4c3149a-9ba8-40ef-a0a9-63007cf4a98a,2c914f51-6c1e-4d36-a691-e61e9d88e8c6,5d7339cb-8eff-40bc-9784-aaf2af64fbf9,1,0,,94cc0bbe29214875aff37789,void,2025-08-11T14:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
cabac4dc-3b50-458c-9bb8-570f45155fec,d2b4482c-11c2-4c81-bb21-5a0cf49b1337,d856a424-849c-4a99-8807-465603631b60,1,1500,,937399df25db46579e0debaa,void,2025-05-25T09:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
28d2ae79-c936-48de-96f7-c569b78ebef1,38f12b84-8951-4309-9879-2e85b2ff44b6,26420ffb-888b-44c8-8786-002a8ab9521c,1,2000,,f92dd432c35847f6b7beed06,checked_in,2025-06-28T09:25:02.603737+00:00,2025-06-28T10:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
3d79454d-de47-4e2e-bd8a-0d7851d4861f,6b0b800e-7c08-4f69-8d6f-a30a47512716,22f63965-cd96-441e-9eb9-aab473a230d1,1,3000,,ebbcfaa676a74f6fa973207c,checked_in,2025-08-10T13:25:02.603737+00:00,2025-08-10T14:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
26100bc3-92ab-4d37-ad5c-8d0bf7b6a23e,8957f10f-0ae4-451c-a2b6-a92a6367ee42,11eeb77e-7dc8-4fc4-a3f4-ec7dceb57233,1,1500,,90a993ff505a4657852fe716,checked_in,2025-06-25T14:25:02.603737+00:00,2025-06-25T14:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
8f3c77f8-c4d2-4e09-a8f8-8a80971ebb2d,7a8ef49d-ca72-41dd-9044-385b8367c305,030668c7-bad4-479b-ab71-f365ae8d27f7,1,2500,,e23306120d08441483006380,issued,2025-06-07T21:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
8da7f60a-7e02-46c5-8f76-9c13572cdcfe,f5014f43-d03a-4f80-95f6-0ddd067e74b2,f5ff62e4-7dff-4d94-816b-fed56dfeba59,1,1000,,f20ea7091346431f9eeee9a6,void,2025-05-15T10:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
1456d98e-19dc-4d1b-8366-af238a196c33,fea158a7-d9c4-4ba5-96f7-f3b742ba527a,bf99bb74-3a19-402f-996e-eeef5ef967e1,1,2500,,18e11a787b0646038400eaaa,checked_in,2025-08-23T22:25:02.603737+00:00,2025-08-24T03:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
198b98b4-3819-4844-9de0-78b68d262bf5,3aaea503-c0e2-402c-bfff-4de349181fe6,eece9e41-6147-4750-aacb-df510580913c,1,1000,,d8b6b8d4946c4993a9ca0d3b,issued,2025-06-21T05:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
2cd510e5-83cd-4444-bcdf-f571468d8198,d817872a-5c9a-4779-a45c-2b24ae5b950a,9c4e8675-3769-49b4-bdd6-83243e7ff91e,1,4000,,69431c14088e4f2d92504bd9,issued,2025-06-05T18:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
3087e9ff-6fcc-4b5c-a057-4c8ad8a44aba,28ec095d-16f4-4b0e-8033-c1bf9cd40d45,ca97c77a-5435-4544-9843-be85fe6c8b50,1,0,,368880e020b44edf81c96649,issued,2025-05-01T17:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
d165cc83-2502-4fcc-9ab4-86d56a6582f4,4e6297c8-6be4-47f6-a408-04e141331b38,c31c2fd4-7625-4f7e-8de4-29389595e7a2,1,2500,,229f317aa0074c05b6589d26,void,2025-08-13T11:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
31102e41-1c35-43ec-8db6-4fc108f53c97,9fa2ed38-9ee5-40c4-8740-1329145201ea,54fe3bc2-6c97-49dc-b908-971085569f76,1,1500,,d2d92d3732124439b4919042,checked_in,2025-08-25T09:25:02.603737+00:00,2025-08-25T12:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
514c1493-be83-471e-9d16-f76928d376cc,ac5b24ac-abb0-4bb9-ad69-10eb7754170b,bfbccf6f-d4a2-4ffe-83a5-fc511cf297b4,1,500,,41531584f13244b49992f60b,checked_in,2025-04-16T16:25:02.603737+00:00,2025-04-16T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
5c57c0c9-0fcd-4506-b9bf-6ed77a6bacbc,286d428e-e12a-44ad-a33b-29d730d595cd,765b501b-4528-4599-9502-eb1d192f2166,1,2000,,87d476a9307c4796af6134d5,issued,2025-06-26T07:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
5879929c-a983-4b93-abbb-6ae3197016a3,7bcc0584-1c86-4974-9700-d72bc48cbb65,f75e4447-3c1e-4f6a-816f-324639b5afc1,1,0,,05b1ffacba514dbf8761f4a8,void,2025-06-16T12:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
da7a5d10-7023-48e2-8b07-ce68fe3af90f,3e55cb97-1a2e-4b4f-871e-95f4bc8f8415,cbc744bc-a72d-40a9-8cd3-f583a6dad843,1,1000,,,checked_in,2025-04-22T20:25:02.603737+00:00,2025-04-23T00:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
42c1237a-5da8-4abb-9e9e-e0bcc202c623,e110a564-86e9-4aac-b7b3-643d2cd6464d,1af3725c-eb1e-4646-909a-3071ef058830,1,5000,,7843e7b407b143599a1d2a9b,checked_in,2025-08-25T15:25:02.603737+00:00,2025-08-25T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
c79ee6dc-6c2d-439e-93d4-b1c2d7af5f36,8831f3f1-dee2-4dee-bd70-cf41f7a158f0,833cc232-ad91-49e3-beca-13cbd9ccf3f1,1,0,,157391d0ecdf49ffab5c1f1a,checked_in,2025-08-24T17:25:02.603737+00:00,2025-08-24T18:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
bdbb5204-3cad-4ae8-b73b-3439f062218a,581d4451-b2ff-4152-9f45-31aa3e61bb6a,bd5ade0a-fa32-4a8d-b933-a0989101394e,1,2500,,,checked_in,2025-04-16T13:25:02.603737+00:00,2025-04-16T18:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
2603b266-4cb8-4b32-bcbd-aa1b9f357870,4bae5b54-ccb4-4859-84db-49ea8f417efa,dfa97814-f46b-45c2-adfe-448663405f0d,1,3000,,ce106f19970046f98cc16656,void,2025-04-30T22:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
ec206fa8-2a57-425e-b4c2-dd6888c5f585,fe7b5425-25cf-4580-9a0b-be72a1db081f,ba47b570-9dc6-48b7-9098-56b3ce92ecda,1,1000,,22f2a32ea760410cb0aed2b7,checked_in,2025-06-04T10:25:02.603737+00:00,2025-06-04T13:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
1443fea6-d012-4df3-af48-7bd30b1c404b,ddf082ec-8ae2-4819-9df2-c4bed79edbef,23c49611-7481-482a-b552-bf338fc6ec56,1,4000,,fcf5d84fc3dc493889ab96a5,issued,2025-04-11T17:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
3b61626b-51a9-4e56-8102-9b77d530ba22,34a354b8-7737-410a-963f-32ca83c9aa3d,3e32eb6c-8926-4985-9b85-a935999bd077,1,4000,,1cdf00dcf42146dd8e40a46a,issued,2025-05-12T01:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
e72b2faa-6ac8-4665-9f7a-ca30a16985f2,4dde3c40-6b6f-40c9-9ab7-9bad29df2d0c,83f22018-1c55-4c5a-9df5-24f701acf4ac,1,4000,,d67739aec31f40a5bdc9b68b,checked_in,2025-06-03T02:25:02.603737+00:00,2025-06-03T04:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
436291bd-58e4-49dc-930d-592c62094fd9,2c464216-e860-4cd4-8e14-9bee14681129,08b00b3d-1fa6-4434-a752-f735c765f90e,1,2000,,0ae7bc531700478080ed8907,issued,2025-07-12T00:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
b636f93d-2f0d-4133-b048-b15b938335ed,759c749a-7998-4023-a5fd-e04b30a8d51c,23394c49-5646-46f1-86ad-c836ffe669fb,1,4000,,781d6b4523d5482e804a3466,issued,2025-08-26T03:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
2987813c-e564-4593-87ab-5448b9b3c497,c7d45c34-20e3-4861-823a-1a7f8777cf53,595014d3-2f04-4b79-8ccf-c2f655e0c2bb,1,3000,,feab3b7ca8b34bde9562f399,issued,2025-08-20T02:25:02.603737+00:00,,2025-09-04T16:25:02.603737+00:00,2025-09-04T16:25:02.603737+00:00
