id,event_id,purchaser_user_id,total_cents,currency,status,external_ref,attributes,created_at,updated_at
dab1296e-6eb9-446e-b30a-bbc789629002,4f54e140-ca65-43f0-8417-5d94bd1d1105,,1000,USD,pending,,"{""source"": ""web"", ""promo"": ""WELCOME10"", ""notes"": ""Employee purchase""}",2025-07-25T08:25:00.934709+00:00,2025-07-25T15:26:00.934709+00:00
8f3c272c-a416-4f2e-a353-7fbbe01b2b33,67938d16-99a8-47e8-811c-408247430c3e,9dad86e1-68a3-440f-9f2d-d9ce766f135b,10000,USD,cancelled,,"{""source"": ""web"", ""promo"": ""EARLYBIRD"", ""notes"": ""Gift purchase""}",2025-06-16T09:25:00.934738+00:00,2025-06-16T12:02:00.934738+00:00
907a0070-2ae2-4dc1-bd0e-d551c7a9dca2,67938d16-99a8-47e8-811c-408247430c3e,11522a1e-d632-4ccb-9fef-c46f53b97431,1500,USD,paid,ch_b896567ffdc14c6f853501,,2025-06-10T12:25:00.934769+00:00,2025-06-10T19:22:00.934769+00:00
1d3d10ee-cf33-4a0f-bfd6-c15a0c275863,67938d16-99a8-47e8-811c-408247430c3e,957ea3cd-cc76-46eb-b47f-cc2cf262390c,10000,USD,paid,,"{""source"": ""web"", ""promo"": ""FALL25"", ""notes"": ""Gift purchase""}",2025-08-08T09:25:00.934789+00:00,2025-08-08T13:30:00.934789+00:00
062d813d-9c39-4c99-88eb-ff04c1a734bb,67938d16-99a8-47e8-811c-408247430c3e,9e1b92e2-cbe4-4dc7-8219-647edc9994d8,7500,USD,cancelled,,,2025-06-09T08:25:00.934813+00:00,2025-06-09T15:26:00.934813+00:00
8bd9ee77-e155-43e9-ac66-2f3c5388db94,67938d16-99a8-47e8-811c-408247430c3e,741bc571-c8ae-4ba5-8027-ecafb307f071,3000,USD,paid,ch_ecd6a1efa4fc48b69c2ff5,,2025-07-29T14:25:00.934838+00:00,2025-07-29T16:17:00.934838+00:00
57d450c1-2660-4371-9375-b47e44ece187,67938d16-99a8-47e8-811c-408247430c3e,1a48d7a0-17b5-4d81-93a4-d147ae5cdc1b,1000,USD,paid,ch_55df8ac5375e4a5083ab12,,2025-08-20T12:25:00.934862+00:00,2025-08-20T16:05:00.934862+00:00
534bd613-dd27-43f8-ae3b-68bb11ed75d9,67938d16-99a8-47e8-811c-408247430c3e,3d0f8032-dee6-48cf-bb97-698ba8ad1d38,4500,USD,paid,ch_97bb2267a11945e78c4791,,2025-07-15T12:25:00.934885+00:00,2025-07-15T15:53:00.934885+00:00
33556f13-5833-422e-b78d-49c662a31ecd,67938d16-99a8-47e8-811c-408247430c3e,5cbf931d-c41f-470d-bd55-41007ec36c50,2000,USD,paid,ch_32a4d4823d7e4716ae5c11,,2025-08-24T10:25:00.934908+00:00,2025-08-24T17:29:00.934908+00:00
32022089-e1bc-488d-8e3f-4f6e84712858,67938d16-99a8-47e8-811c-408247430c3e,88cb1102-48a4-4e24-813c-8f3e9af760b3,7500,USD,paid,ch_f964000d551d43bdb5b9d0,"{""source"": ""web"", ""promo"": ""FALL25"", ""notes"": """"}",2025-06-28T15:25:00.934932+00:00,2025-06-28T21:12:00.934932+00:00
144fd718-d30e-412f-a49d-f60a1c1b4e4b,67938d16-99a8-47e8-811c-408247430c3e,,2000,USD,paid,,,2025-08-02T11:25:00.934955+00:00,2025-08-02T12:18:00.934955+00:00
6302aed2-c5f6-4abb-9317-3c1131db44ff,67938d16-99a8-47e8-811c-408247430c3e,aed23bc2-e4cf-45a8-a082-ce27253474cf,4500,USD,cancelled,,,2025-08-15T08:25:00.934974+00:00,2025-08-15T12:52:00.934974+00:00
75654b3e-8fd2-43ea-8e16-285c161818ef,67938d16-99a8-47e8-811c-408247430c3e,,1500,USD,paid,ch_12e28528ef5743af881917,"{""source"": ""mobile"", ""promo"": """", ""notes"": """"}",2025-07-24T16:25:00.934999+00:00,2025-07-24T17:36:00.934999+00:00
2e938e45-722e-4a89-aac4-0641d25e06e0,00440184-ac2e-45c6-85f1-8eb29f2921de,7aa2b315-d7b5-4328-babc-71975b82c6aa,7500,USD,paid,ch_4d777a5263e94c07bb5f66,,2025-08-29T05:25:00.935030+00:00,2025-08-29T10:51:00.935030+00:00
a347285b-3e38-4313-be6a-fb3cf9b0ff65,00440184-ac2e-45c6-85f1-8eb29f2921de,,6000,USD,paid,ch_208af2ae871c436abb753a,"{""source"": ""pos"", ""promo"": ""EARLYBIRD"", ""notes"": ""Employee purchase""}",2025-08-24T13:25:00.935055+00:00,2025-08-24T19:24:00.935055+00:00
9d439d13-acd2-4906-81aa-a16fde3968df,00440184-ac2e-45c6-85f1-8eb29f2921de,01f0eb22-eb8d-4a9a-883b-6b149f6366a8,6000,USD,paid,ch_badef06f954f41d283d913,"{""source"": ""web"", ""promo"": ""WELCOME10"", ""notes"": ""Gift purchase""}",2025-08-26T06:25:00.935086+00:00,2025-08-26T12:07:00.935086+00:00
fb149fe3-6d3c-45f8-81c2-9e8d2679bdaa,00440184-ac2e-45c6-85f1-8eb29f2921de,a4e69626-a697-4c99-9996-d9aee38aefc2,0,USD,cancelled,,,2025-08-13T06:25:00.935110+00:00,2025-08-13T06:29:00.935110+00:00
4457779b-134f-4d71-8979-87a9676c625b,00440184-ac2e-45c6-85f1-8eb29f2921de,,0,USD,paid,,"{""source"": ""mobile"", ""promo"": ""FALL25"", ""notes"": """"}",2025-08-11T07:25:00.935130+00:00,2025-08-11T08:42:00.935130+00:00
590765ad-1626-4ddc-ade5-3d17d1a168e6,00440184-ac2e-45c6-85f1-8eb29f2921de,a742e327-8a16-426d-a75d-4bb2c1ab7bf5,10000,USD,pending,,,2025-07-02T13:25:00.935153+00:00,2025-07-02T14:15:00.935153+00:00
9267ae85-5f27-41b2-8dd1-bcccff93dbaa,00440184-ac2e-45c6-85f1-8eb29f2921de,c55aa912-e75a-4bff-8455-8cca99d4539c,10000,USD,paid,ch_d2bc8f8a4c724a118c47e9,"{""source"": ""pos"", ""promo"": """", ""notes"": ""Gift purchase""}",2025-08-31T08:25:00.935179+00:00,2025-08-31T08:25:00.935179+00:00
90d64d19-17ce-4584-b79d-e7d6e9b959d6,00440184-ac2e-45c6-85f1-8eb29f2921de,d1a3498d-0744-4651-97b5-a5e7a76d07cd,2000,USD,paid,,,2025-07-11T06:25:00.935203+00:00,2025-07-11T10:08:00.935203+00:00
2afaa6c7-0e0b-415e-b5ca-efd74b6ab734,00440184-ac2e-45c6-85f1-8eb29f2921de,191e61bc-8962-4053-a261-19babb59daf6,2500,USD,paid,ch_912feca981cf4d43a0c76b,,2025-08-23T06:25:00.935227+00:00,2025-08-23T13:39:00.935227+00:00
204379d7-13e0-4cf0-8e45-41813d8cb979,00440184-ac2e-45c6-85f1-8eb29f2921de,,0,USD,cancelled,,,2025-08-31T11:25:00.935244+00:00,2025-08-31T16:06:00.935244+00:00
ba43b873-9512-42db-9c5e-fa88f2a6ae2d,f1c90939-38bb-4ea7-a6c0-5a479a97b7f2,d4beb8b6-28ad-49d5-bea9-da7fffaeebc7,2500,USD,paid,ch_663bdfb7ddfa4f71816e08,"{""source"": ""web"", ""promo"": """", ""notes"": ""Gift purchase""}",2025-06-21T11:25:00.935272+00:00,2025-06-21T11:47:00.935272+00:00
3cfa6913-d227-4d46-aa80-79c823b95a47,f1c90939-38bb-4ea7-a6c0-5a479a97b7f2,,1500,USD,paid,ch_663a8e7ca7144b36bb7d7d,"{""source"": ""mobile"", ""promo"": ""EARLYBIRD"", ""notes"": """"}",2025-07-01T08:25:00.935302+00:00,2025-07-01T13:15:00.935302+00:00
81b9f384-0194-4a38-911c-78943da0ab12,f1c90939-38bb-4ea7-a6c0-5a479a97b7f2,,7500,USD,paid,ch_03f0cf28d2a74035b21b45,"{""source"": ""pos"", ""promo"": ""FALL25"", ""notes"": ""Employee purchase""}",2025-07-02T04:25:00.935333+00:00,2025-07-02T10:26:00.935333+00:00
e3c300e3-6e7a-4fc8-97cd-5ae0dbdfdc3b,f1c90939-38bb-4ea7-a6c0-5a479a97b7f2,2ae28031-7c35-4048-ad90-37c853274289,1500,USD,paid,,"{""source"": ""mobile"", ""promo"": ""EARLYBIRD"", ""notes"": """"}",2025-08-15T12:25:00.935358+00:00,2025-08-15T16:35:00.935358+00:00
2c0b5f65-a1f2-441f-b951-54a43b69aeb2,f1c90939-38bb-4ea7-a6c0-5a479a97b7f2,4afffb89-4fc8-4882-be92-e1e62f4dd092,4500,USD,paid,ch_d92123789ff54f7196fefb,,2025-06-15T08:25:00.935387+00:00,2025-06-15T13:16:00.935387+00:00
2b545dcd-0325-41e0-b28a-e9e27be144b4,f1c90939-38bb-4ea7-a6c0-5a479a97b7f2,,0,USD,paid,,"{""source"": ""web"", ""promo"": ""WELCOME10"", ""notes"": ""Gift purchase""}",2025-08-02T06:25:00.935406+00:00,2025-08-02T06:35:00.935406+00:00
919e1e81-9491-4a78-8a21-09558fdb76c4,f1c90939-38bb-4ea7-a6c0-5a479a97b7f2,,1500,USD,paid,ch_96601d9c6b194804aa7c86,,2025-07-26T08:25:00.935435+00:00,2025-07-26T11:09:00.935435+00:00
40e0643c-be89-4b21-96c9-42a73718ee1a,f1c90939-38bb-4ea7-a6c0-5a479a97b7f2,22bb62d7-b76c-4c90-be90-a8ec2b76381f,2000,USD,cancelled,,"{""source"": ""mobile"", ""promo"": ""EARLYBIRD"", ""notes"": ""Employee purchase""}",2025-06-14T08:25:00.935455+00:00,2025-06-14T11:25:00.935455+00:00
d5eadc49-8c43-4928-b7ca-76bb44b21890,f1c90939-38bb-4ea7-a6c0-5a479a97b7f2,,2500,USD,paid,ch_4d2f03bd44b044a59ee613,,2025-07-14T12:25:00.935484+00:00,2025-07-14T14:09:00.935484+00:00
c794565c-398c-41f2-9603-fa5f5396247e,f1c90939-38bb-4ea7-a6c0-5a479a97b7f2,9f6c410f-82c6-4d10-b327-5728084448e2,500,USD,cancelled,,"{""source"": ""web"", ""promo"": ""FALL25"", ""notes"": ""Gift purchase""}",2025-07-23T16:25:00.935503+00:00,2025-07-23T18:58:00.935503+00:00
c87f485f-4cd9-43fd-b412-0ea6735e055a,d5e8148a-2122-4ed6-af0f-2cfd631d32ae,e9128098-a0f1-49e7-85e6-ed1e4191e6ef,1000,USD,paid,ch_a8cfe5973a254ed09e406f,"{""source"": ""pos"", ""promo"": ""FALL25"", ""notes"": ""Employee purchase""}",2025-07-14T04:25:00.935536+00:00,2025-07-14T08:28:00.935536+00:00
ee594bb8-edc8-4b70-b0e6-74085a376421,d5e8148a-2122-4ed6-af0f-2cfd631d32ae,,0,USD,cancelled,,,2025-06-30T07:25:00.935558+00:00,2025-06-30T08:30:00.935558+00:00
ee4eb8af-5f7c-4bf6-8a6e-8a3f1b8b21f5,d5e8148a-2122-4ed6-af0f-2cfd631d32ae,3e6160df-59e1-4ccb-8171-d19f94cb7163,0,USD,paid,ch_455b4f3b9e904e5d87e145,"{""source"": ""pos"", ""promo"": ""FALL25"", ""notes"": """"}",2025-08-06T09:25:00.935584+00:00,2025-08-06T15:17:00.935584+00:00
5cd3d6d2-dce4-4b3c-8ab8-ce46f76c2424,d5e8148a-2122-4ed6-af0f-2cfd631d32ae,e9128098-a0f1-49e7-85e6-ed1e4191e6ef,0,USD,paid,ch_80ba2423559046fd95e1af,"{""source"": ""mobile"", ""promo"": """", ""notes"": ""Gift purchase""}",2025-06-08T13:25:00.935615+00:00,2025-06-08T14:20:00.935615+00:00
1306c942-cb2b-4537-ae27-0bf4d1d55d6e,d5e8148a-2122-4ed6-af0f-2cfd631d32ae,,1000,USD,paid,ch_aef24c5b1bbc488a971421,,2025-07-09T06:25:00.935644+00:00,2025-07-09T12:45:00.935644+00:00
388053e1-387c-49ed-bfa4-b782de597f6b,d5e8148a-2122-4ed6-af0f-2cfd631d32ae,79bc0be3-2688-44ee-9644-451022531eb4,500,USD,cancelled,,,2025-06-19T08:25:00.935662+00:00,2025-06-19T16:19:00.935662+00:00
a03f2b69-2a70-4cc4-b4fa-fecd57d293ae,d5e8148a-2122-4ed6-af0f-2cfd631d32ae,4abce18f-82cb-431d-b786-20c5a8780ca7,10000,USD,paid,,,2025-07-16T04:25:00.935680+00:00,2025-07-16T04:51:00.935680+00:00
afb4f463-44fb-4ad1-96a0-6ed09b508841,d5e8148a-2122-4ed6-af0f-2cfd631d32ae,9f6c410f-82c6-4d10-b327-5728084448e2,4500,USD,paid,,,2025-07-28T10:25:00.935697+00:00,2025-07-28T16:58:00.935697+00:00
f01d4131-1201-4a87-90ed-f99af5c40dc7,d5e8148a-2122-4ed6-af0f-2cfd631d32ae,f035bb1e-a60b-4db8-9a0e-fb0b7671b5c2,500,USD,paid,ch_a7879d4d165f482aad0804,,2025-06-06T05:25:00.935720+00:00,2025-06-06T06:31:00.935720+00:00
26e010a7-c7c6-4d33-a014-cb8b718ae236,d5e8148a-2122-4ed6-af0f-2cfd631d32ae,919275d6-45d4-406c-a635-8b3b395f4e6e,6000,USD,paid,ch_59dc9fc541f7465688728b,,2025-07-12T05:25:00.935742+00:00,2025-07-12T12:48:00.935742+00:00
e45eaa5c-127d-4434-a7c6-c0cc4911567c,d5e8148a-2122-4ed6-af0f-2cfd631d32ae,ee25b291-a64e-4e4e-9a5f-61f04177021a,500,USD,cancelled,,"{""source"": ""pos"", ""promo"": """", ""notes"": """"}",2025-06-11T04:25:00.935761+00:00,2025-06-11T07:27:00.935761+00:00
9f3bb7e4-0e1f-4d30-9106-29ac1e3b30bb,d5e8148a-2122-4ed6-af0f-2cfd631d32ae,7c7587cc-0e62-4656-8ade-c8577bd113a4,10000,USD,pending,,"{""source"": ""web"", ""promo"": ""EARLYBIRD"", ""notes"": """"}",2025-06-11T05:25:00.935785+00:00,2025-06-11T10:00:00.935785+00:00
b8abccf7-148d-4f90-b414-9b4cc6730d3c,f05983b8-47ef-4377-b225-ef57da6da211,1a48d7a0-17b5-4d81-93a4-d147ae5cdc1b,1500,USD,paid,ch_f5599f1dba8e431b876a78,,2025-08-09T15:25:00.935817+00:00,2025-08-09T19:17:00.935817+00:00
d7b50281-af1d-41ce-89b0-da672fd98218,f05983b8-47ef-4377-b225-ef57da6da211,8f60d618-2775-48ac-9693-62b7f4eb8946,10000,USD,paid,ch_d990320ad1ad48e3b71c05,"{""source"": ""pos"", ""promo"": ""WELCOME10"", ""notes"": """"}",2025-06-23T04:25:00.935842+00:00,2025-06-23T10:38:00.935842+00:00
8099a8f9-7e52-48bd-8c38-527f29531ee9,f05983b8-47ef-4377-b225-ef57da6da211,a0973394-151b-4832-aaef-6aae7e86ce8a,4500,USD,paid,ch_b14f99f1dcfa436e867f76,"{""source"": ""web"", ""promo"": ""EARLYBIRD"", ""notes"": ""Gift purchase""}",2025-08-20T07:25:00.935871+00:00,2025-08-20T07:58:00.935871+00:00
db3451f1-526f-45b9-892f-060c7924dc11,f05983b8-47ef-4377-b225-ef57da6da211,9e1b92e2-cbe4-4dc7-8219-647edc9994d8,500,USD,paid,ch_a675b785d54b47c8b63c0b,"{""source"": ""mobile"", ""promo"": ""EARLYBIRD"", ""notes"": ""Gift purchase""}",2025-06-11T11:25:00.935901+00:00,2025-06-11T16:26:00.935901+00:00
71fd6258-b4cf-492d-91f6-4a224d97e347,f05983b8-47ef-4377-b225-ef57da6da211,ca05cc6d-abfb-40ca-8681-d50a4fe2b819,10000,USD,paid,ch_776ebbfff89e4bbca11e84,"{""source"": ""pos"", ""promo"": ""FALL25"", ""notes"": """"}",2025-08-15T10:25:00.935933+00:00,2025-08-15T15:06:00.935933+00:00
d36199de-0574-41d1-8177-cb7bfd4a88ea,f05983b8-47ef-4377-b225-ef57da6da211,73f039d1-f71d-40bd-b73b-77c19fcf63c2,500,USD,paid,ch_167c3d4b0ef74d54bbe90f,"{""source"": ""web"", ""promo"": ""EARLYBIRD"", ""notes"": ""Gift purchase""}",2025-08-02T06:25:00.935964+00:00,2025-08-02T14:09:00.935964+00:00
00c5df09-24d7-4008-a026-2f84e5bff415,f05983b8-47ef-4377-b225-ef57da6da211,,3000,USD,refunded,ch_843ed04190c24f169e0511,,2025-08-25T12:25:00.935992+00:00,2025-08-25T15:53:00.935992+00:00
f8eb0ec6-e4cd-4fbd-8b3e-6a0c613c0648,9b41db65-bb7b-41a9-9587-2c9c7eeeabf8,,2500,USD,paid,ch_5b4b9c040d9640f7b8ad7c,"{""source"": ""mobile"", ""promo"": ""WELCOME10"", ""notes"": """"}",2025-07-20T08:25:00.936019+00:00,2025-07-20T09:05:00.936019+00:00
d44c2b92-37a2-4fb0-b187-2f3a4493d27f,9b41db65-bb7b-41a9-9587-2c9c7eeeabf8,dc9c8afd-b5c6-4ed5-9b39-10259add5a89,10000,USD,paid,,,2025-07-22T16:25:00.936042+00:00,2025-07-22T21:59:00.936042+00:00
88ccbbc3-1676-43b1-b77b-cd23657e3bb6,9b41db65-bb7b-41a9-9587-2c9c7eeeabf8,dd64c530-5b57-4bff-980c-2e2d4bee2087,1500,USD,pending,,,2025-07-14T11:25:00.936060+00:00,2025-07-14T15:54:00.936060+00:00
87dcd93e-549c-4a08-b64d-c189fab98eb1,9b41db65-bb7b-41a9-9587-2c9c7eeeabf8,f0bd5d63-bda1-4696-880c-47bc9e19bae8,1500,USD,paid,ch_8bab829e2dc147a1b477b7,"{""source"": ""web"", ""promo"": """", ""notes"": ""Employee purchase""}",2025-09-03T04:25:00.936084+00:00,2025-09-03T10:40:00.936084+00:00
4c5f94c6-12fb-4681-8152-bf6ce52535cb,9b41db65-bb7b-41a9-9587-2c9c7eeeabf8,8fba2508-e3b3-44a7-93d4-a165e0c88c47,4500,USD,paid,ch_5ac1ff2556234a2f991168,,2025-06-12T10:25:00.936112+00:00,2025-06-12T13:43:00.936112+00:00
7a80d38e-c518-4b0b-97c3-2358747c464a,584a077f-4e50-4b35-86c3-b04ce103f95b,,3000,USD,pending,,,2025-06-08T08:25:00.936131+00:00,2025-06-08T10:45:00.936131+00:00
56183c1b-71a5-424a-a7bc-2bb1d28a1d82,584a077f-4e50-4b35-86c3-b04ce103f95b,619daf96-8caf-4196-8094-b75d054bd987,0,USD,paid,ch_22648ec7a0f3407083ef0d,,2025-08-01T05:25:00.936153+00:00,2025-08-01T06:48:00.936153+00:00
25b8796b-33cc-4a78-a230-e54bf5cb4bc0,584a077f-4e50-4b35-86c3-b04ce103f95b,,3000,USD,paid,,,2025-08-27T09:25:00.936170+00:00,2025-08-27T13:49:00.936170+00:00
fa9a1fce-b2fb-4b2f-a988-d5015110663e,584a077f-4e50-4b35-86c3-b04ce103f95b,b14b0733-9ac1-433c-8e3d-0727daa15ec2,0,USD,paid,ch_456dc21d4e04497085f659,"{""source"": ""web"", ""promo"": ""FALL25"", ""notes"": """"}",2025-08-14T11:25:00.936194+00:00,2025-08-14T16:05:00.936194+00:00
eea258a8-3ebb-4b80-9607-055d16390c59,584a077f-4e50-4b35-86c3-b04ce103f95b,f8340cd1-ea27-4ecd-9598-b5391b119276,1500,USD,paid,ch_609b47c6f5d24227882715,,2025-08-31T13:25:00.936222+00:00,2025-08-31T13:44:00.936222+00:00
