id,student_id,intervention,start_date,end_date,created_at,updated_at
3896b413-6ea1-4552-b526-33e1822d5506,85ff867a-09a4-4ccc-8b9c-10c9beb3e6eb,Preferential seating,2025-04-05,,2025-09-02T20:51:37.980298+00:00,2025-09-02T20:51:37.980298+00:00
b366cbe9-b7ae-4f84-a47b-6780828468e7,66375587-7ac1-4ef0-b21f-2679c15610fd,Behavior contract,2025-03-29,2025-05-05,2025-09-02T20:51:37.980313+00:00,2025-09-02T20:51:37.980313+00:00
475cfa24-8b94-49aa-a85d-fd29068d9e52,0014a3af-3214-4cd3-979d-251e7121331c,Functional behavior assessment (FBA),2025-01-27,2025-03-12,2025-09-02T20:51:37.980328+00:00,2025-09-02T20:51:37.980328+00:00
1a76d83c-ff59-4348-80e5-2dca3b31b2a5,b6dd17de-c1c9-4987-8cd2-fe291979b902,Individual counseling,2025-07-07,2025-08-19,2025-09-02T20:51:37.980344+00:00,2025-09-02T20:51:37.980344+00:00
41f89c92-108c-402b-901f-11777553b5d6,2fe9f9c5-fcca-459b-a7ff-d8c77cf66f2e,Scheduled movement breaks,2025-02-25,2025-04-03,2025-09-02T20:51:37.980359+00:00,2025-09-02T20:51:37.980359+00:00
24361391-5e12-4b49-8ee2-29a74690ccf5,991c9a2c-f69d-41ec-a496-e4d5b8c34f79,Check-in/Check-out (CICO),2024-12-24,,2025-09-02T20:51:37.980373+00:00,2025-09-02T20:51:37.980373+00:00
397e838a-b13a-48ca-9ff9-92e73c95a4b8,50a861b5-2e89-4372-9f42-e2180f5d8240,Scheduled movement breaks,2025-03-29,2025-04-15,2025-09-02T20:51:37.980387+00:00,2025-09-02T20:51:37.980387+00:00
b7ce83a6-6ec9-4896-b04a-20fa09708b82,f0b4f0d9-5b3c-46b3-8218-0c137e14f37b,PBIS Tier 2 supports,2024-12-22,2025-01-07,2025-09-02T20:51:37.980402+00:00,2025-09-02T20:51:37.980402+00:00
d75fb592-b610-4ccd-996c-b1bcc5cd200b,9a18f5af-952f-489e-b477-c6527e4b46ad,Mentoring,2025-05-08,2025-06-20,2025-09-02T20:51:37.980417+00:00,2025-09-02T20:51:37.980417+00:00
7ea9c8d1-2ab0-41fe-9e24-9e4df21b101e,52a95623-8935-4889-a506-af789ff8fec2,Check-in/Check-out (CICO),2025-07-26,,2025-09-02T20:51:37.980431+00:00,2025-09-02T20:51:37.980431+00:00
21b37226-e2af-4cc1-b504-e1a039c9dd2e,f0b4f0d9-5b3c-46b3-8218-0c137e14f37b,Restorative conference,2025-03-10,2025-04-28,2025-09-02T20:51:37.980446+00:00,2025-09-02T20:51:37.980446+00:00
3bf53ca2-84c2-43ae-a458-5ae13fee4e56,172e9fd7-edcd-4313-be25-eefc5e63cac4,Preferential seating,2025-02-02,,2025-09-02T20:51:37.980460+00:00,2025-09-02T20:51:37.980460+00:00
435b7d8b-b112-4d8d-819a-1a686fa0f77d,45c942cc-a451-4182-a91a-0b5eef98f655,Preferential seating,2025-07-24,2025-09-02,2025-09-02T20:51:37.980475+00:00,2025-09-02T20:51:37.980475+00:00
78820fe9-f503-45a0-9ca6-a35d6caa25bb,172e9fd7-edcd-4313-be25-eefc5e63cac4,PBIS Tier 2 supports,2025-01-14,,2025-09-02T20:51:37.980488+00:00,2025-09-02T20:51:37.980488+00:00
a3a510b9-13fe-4bcc-98ce-f4f9f495dd1a,660ec617-10e9-4979-baad-c715b3287a4f,Preferential seating,2025-08-13,,2025-09-02T20:51:37.980502+00:00,2025-09-02T20:51:37.980502+00:00
b1ed1181-bc8d-4bca-a707-edfdc38523cc,172e9fd7-edcd-4313-be25-eefc5e63cac4,Goal setting & self-monitoring,2025-05-22,2025-05-30,2025-09-02T20:51:37.980516+00:00,2025-09-02T20:51:37.980516+00:00
234b12b9-1a65-4b70-9929-5dde8aa98b1b,309cb40b-f90e-4f8b-b240-8ceed96e7450,Behavior intervention plan (BIP),2025-02-20,2025-03-03,2025-09-02T20:51:37.980531+00:00,2025-09-02T20:51:37.980531+00:00
1d368282-24c3-46d5-8e00-418cfa141002,d80cc4fe-aad9-4001-9d1b-f1474c787348,Functional behavior assessment (FBA),2025-03-24,2025-04-25,2025-09-02T20:51:37.980546+00:00,2025-09-02T20:51:37.980546+00:00
cd037f1d-fbbc-4ed1-992f-a934b9cb4f92,0e43ef0a-ad3c-4bd2-a864-694b1b5efc56,Scheduled movement breaks,2025-07-04,2025-07-22,2025-09-02T20:51:37.980561+00:00,2025-09-02T20:51:37.980561+00:00
a2e71dc3-da70-428b-9f6f-d372ad1ed3b5,b4d5d179-9276-4a71-89f8-9415ce10a71d,Individual counseling,2025-05-03,2025-05-20,2025-09-02T20:51:37.980576+00:00,2025-09-02T20:51:37.980576+00:00
981d5cc2-b744-42f6-98d2-4d54c78b16aa,c3317a6e-9e70-4dd1-8845-4eab26cbe9fe,Restorative conference,2025-07-14,,2025-09-02T20:51:37.980590+00:00,2025-09-02T20:51:37.980590+00:00
b1d5b155-48c9-4c86-ac56-12c328a85a3f,e20c1dee-6a61-4eab-b05c-efef8eedfb8d,Individual counseling,2024-12-20,,2025-09-02T20:51:37.980603+00:00,2025-09-02T20:51:37.980603+00:00
09c4eda7-322b-497d-b0dc-269c62d6c6e5,d8456202-48f0-43c1-802c-78bfc5bdce2e,Daily behavior report card,2025-04-07,2025-04-27,2025-09-02T20:51:37.980618+00:00,2025-09-02T20:51:37.980618+00:00
6794c417-9d01-4d84-861b-6a6218fa7c6b,66375587-7ac1-4ef0-b21f-2679c15610fd,Individual counseling,2025-02-21,,2025-09-02T20:51:37.980632+00:00,2025-09-02T20:51:37.980632+00:00
6e5e3cfc-8bd6-4cf8-825f-e87be1d7f199,7bd47d8d-15b6-400e-b39d-258d82211488,Daily behavior report card,2025-06-27,2025-08-06,2025-09-02T20:51:37.980647+00:00,2025-09-02T20:51:37.980647+00:00
56ca5c1e-204c-4271-b09f-db4074c28380,c9c7a33a-8c75-494f-a8f8-c498d70bdf71,Preferential seating,2025-09-01,2025-09-02,2025-09-02T20:51:37.980662+00:00,2025-09-02T20:51:37.980662+00:00
83b5e445-da78-4ca1-8ba7-2a030597e00b,73a99ed2-abdc-45f8-b990-3c8779981b2c,Mentoring,2025-01-19,2025-03-20,2025-09-02T20:51:37.980677+00:00,2025-09-02T20:51:37.980677+00:00
df4374f8-e8e8-4b14-8489-96be6b27e21f,137d45e6-1b07-4343-acb5-b16683afac5d,Goal setting & self-monitoring,2025-01-13,2025-02-20,2025-09-02T20:51:37.980693+00:00,2025-09-02T20:51:37.980693+00:00
ec05008b-169f-4390-ae67-672f5b719088,0224cff9-b59b-41c9-a914-7cfea887d92a,Daily behavior report card,2025-04-03,2025-04-23,2025-09-02T20:51:37.980708+00:00,2025-09-02T20:51:37.980708+00:00
1d75b9ff-f190-45fd-96bb-b07879ce64ac,b4d5d179-9276-4a71-89f8-9415ce10a71d,PBIS Tier 2 supports,2025-07-19,2025-09-02,2025-09-02T20:51:37.980723+00:00,2025-09-02T20:51:37.980723+00:00
9b0427ad-f8da-41e6-acd5-8deda333b9c6,2fcd4378-267b-4630-bb97-df1c82a49177,Daily behavior report card,2024-12-25,2025-02-14,2025-09-02T20:51:37.980738+00:00,2025-09-02T20:51:37.980738+00:00
461c0e8b-6fd1-420e-b43b-b8336a3810c7,991c9a2c-f69d-41ec-a496-e4d5b8c34f79,Mentoring,2025-03-01,,2025-09-02T20:51:37.980752+00:00,2025-09-02T20:51:37.980752+00:00
e02be06d-1e4a-4a86-b7cc-8ff6e24fb448,c3317a6e-9e70-4dd1-8845-4eab26cbe9fe,Behavior contract,2025-03-28,,2025-09-02T20:51:37.980766+00:00,2025-09-02T20:51:37.980766+00:00
a0088f50-f94d-437c-a0b8-b1ac88321ece,50d562c2-821a-4b71-b91b-8c4fc3a8e648,Functional behavior assessment (FBA),2025-06-27,2025-07-11,2025-09-02T20:51:37.980780+00:00,2025-09-02T20:51:37.980780+00:00
e6eb93bd-709f-4c34-96b7-a6ed668e3aef,52a95623-8935-4889-a506-af789ff8fec2,Daily behavior report card,2025-03-27,,2025-09-02T20:51:37.980794+00:00,2025-09-02T20:51:37.980794+00:00
8c28261b-57a9-41cf-9240-f1dcb81d6b79,2723c411-c8d7-4e3f-ac6e-450175b31389,Goal setting & self-monitoring,2025-07-24,2025-08-17,2025-09-02T20:51:37.980809+00:00,2025-09-02T20:51:37.980809+00:00
8995f96c-0373-475e-a47b-dad9694a4d76,f0b4f0d9-5b3c-46b3-8218-0c137e14f37b,Daily behavior report card,2025-06-08,,2025-09-02T20:51:37.980823+00:00,2025-09-02T20:51:37.980823+00:00
47cc57a7-f7ac-4191-b680-cc5522b418c0,2fcd4378-267b-4630-bb97-df1c82a49177,Daily behavior report card,2025-04-11,2025-04-29,2025-09-02T20:51:37.980838+00:00,2025-09-02T20:51:37.980838+00:00
4cf26893-15d6-40fd-a8cc-2130f827ee16,8b9309c0-3187-4df2-84f8-11a0e25bfb14,Behavior contract,2025-05-14,2025-05-31,2025-09-02T20:51:37.980853+00:00,2025-09-02T20:51:37.980853+00:00
d799106c-b3f0-408c-aeb6-94dc96fef34a,2723c411-c8d7-4e3f-ac6e-450175b31389,Behavior contract,2025-08-15,2025-09-02,2025-09-02T20:51:37.980869+00:00,2025-09-02T20:51:37.980869+00:00
406aef50-f1ea-4cae-83a4-569320c20649,45c942cc-a451-4182-a91a-0b5eef98f655,Preferential seating,2025-03-20,2025-03-27,2025-09-02T20:51:37.980884+00:00,2025-09-02T20:51:37.980884+00:00
0d11e3ba-0806-4bae-bef9-df5d0a5e6e00,ca4dd6d8-6d21-4c32-8b13-138b1bcea6b1,Behavior intervention plan (BIP),2025-08-23,2025-09-02,2025-09-02T20:51:37.980899+00:00,2025-09-02T20:51:37.980899+00:00
5fba9f11-ee32-4038-95cc-ffd45a28f6b1,ce8dfafc-271d-4409-bca0-b966e4ebdcea,Restorative conference,2025-03-12,2025-04-20,2025-09-02T20:51:37.980915+00:00,2025-09-02T20:51:37.980915+00:00
ef1a5a7a-84ba-4e40-a3a7-64edc0753119,106e1493-29ff-42cf-a8cd-aa8b76e372b1,Behavior intervention plan (BIP),2025-08-20,2025-09-02,2025-09-02T20:51:37.980930+00:00,2025-09-02T20:51:37.980930+00:00
0a6afe40-8121-47eb-8fcc-e60b2a5a3166,75028611-ea63-4d0d-9b83-78b33de40678,Functional behavior assessment (FBA),2025-06-07,,2025-09-02T20:51:37.980944+00:00,2025-09-02T20:51:37.980944+00:00
07305746-c6ad-4ad2-ac03-af8238588037,e700b846-5de4-4d3f-8a84-fe500c5061d7,Social skills coaching,2025-05-18,2025-06-05,2025-09-02T20:51:37.980959+00:00,2025-09-02T20:51:37.980959+00:00
e7d7995c-665c-4ac7-b295-1e63ed87d6c4,2a357a40-c337-4d38-98a3-8ce86b898c47,Functional behavior assessment (FBA),2025-09-02,,2025-09-02T20:51:37.980973+00:00,2025-09-02T20:51:37.980973+00:00
471467af-1832-4acf-9e96-201cd5a8d291,b24b1195-2082-4bb2-8c16-7ec004dd59fd,Mentoring,2025-08-14,2025-09-02,2025-09-02T20:51:37.980987+00:00,2025-09-02T20:51:37.980987+00:00
053bc0ea-63ca-4933-adfd-2f97b4698d85,cc5ab526-5ceb-40b5-a37b-0a0020e448d5,Small-group counseling,2025-01-16,2025-03-10,2025-09-02T20:51:37.981003+00:00,2025-09-02T20:51:37.981003+00:00
9a7fb926-7a8f-4f63-b159-25b4d760b603,e700b846-5de4-4d3f-8a84-fe500c5061d7,Social skills coaching,2025-05-31,,2025-09-02T20:51:37.981017+00:00,2025-09-02T20:51:37.981017+00:00
29fca472-1c93-4652-a762-24a8e25f7a7e,92b247c0-5e35-4a5e-8a72-cec48c262653,Daily behavior report card,2025-05-05,,2025-09-02T20:51:37.981030+00:00,2025-09-02T20:51:37.981030+00:00
d86dd37a-d153-41ff-ba58-57e82bc162c1,b4d5d179-9276-4a71-89f8-9415ce10a71d,Individual counseling,2025-07-05,2025-08-14,2025-09-02T20:51:37.981046+00:00,2025-09-02T20:51:37.981046+00:00
c20ebcc0-5a44-4deb-8298-a7e921fa1939,660ec617-10e9-4979-baad-c715b3287a4f,Individual counseling,2025-01-03,2025-02-03,2025-09-02T20:51:37.981062+00:00,2025-09-02T20:51:37.981062+00:00
37a6499f-8676-42d3-bf28-1f22cbab4762,905f51ea-ee15-493f-aec2-77a4f1c6e345,Daily behavior report card,2025-08-13,2025-08-30,2025-09-02T20:51:37.981077+00:00,2025-09-02T20:51:37.981077+00:00
8657aacf-a362-4cd1-afaa-0c883f430e20,d2521f0f-9144-4d13-8330-f289f7a357b8,Parent/guardian meeting,2024-12-28,2025-01-21,2025-09-02T20:51:37.981092+00:00,2025-09-02T20:51:37.981092+00:00
6c54c35b-c995-4a82-85a0-5e0b98f3ca91,6c602b80-23ec-4c5c-bf94-55c60a191c7e,Preferential seating,2025-08-29,2025-09-02,2025-09-02T20:51:37.981106+00:00,2025-09-02T20:51:37.981106+00:00
53d71b3c-f875-43f1-a058-74d830958935,a9b89222-87a7-4f9a-a590-80a097b36b10,Functional behavior assessment (FBA),2025-06-09,,2025-09-02T20:51:37.981120+00:00,2025-09-02T20:51:37.981120+00:00
8443b63c-062b-4cf9-83d4-d0859b97fbb8,0e43ef0a-ad3c-4bd2-a864-694b1b5efc56,Check-in/Check-out (CICO),2025-03-14,2025-04-30,2025-09-02T20:51:37.981135+00:00,2025-09-02T20:51:37.981135+00:00
6dbc564c-9e14-4d8a-bb89-cdd476fb4dfc,45c942cc-a451-4182-a91a-0b5eef98f655,Individual counseling,2025-04-01,2025-05-22,2025-09-02T20:51:37.981150+00:00,2025-09-02T20:51:37.981150+00:00
de08cf58-9978-4533-a279-38a8ef1c1ad7,b24b1195-2082-4bb2-8c16-7ec004dd59fd,Scheduled movement breaks,2024-12-29,,2025-09-02T20:51:37.981163+00:00,2025-09-02T20:51:37.981163+00:00
c8dd6813-af73-4c63-a292-e1df614b8b88,92b247c0-5e35-4a5e-8a72-cec48c262653,Functional behavior assessment (FBA),2025-04-06,,2025-09-02T20:51:37.981177+00:00,2025-09-02T20:51:37.981177+00:00
5552c299-1023-4918-aa00-146bca2ececb,991c9a2c-f69d-41ec-a496-e4d5b8c34f79,Daily behavior report card,2024-12-24,,2025-09-02T20:51:37.981190+00:00,2025-09-02T20:51:37.981190+00:00
cfde0a2b-80c4-478c-85f7-1b1d96e5aaf4,cc5ab526-5ceb-40b5-a37b-0a0020e448d5,Preferential seating,2025-01-26,,2025-09-02T20:51:37.981203+00:00,2025-09-02T20:51:37.981203+00:00
3c7ef2cf-65ed-49f1-be0f-b32f112b6d7c,1ec53868-4854-49a5-9638-7e0b8e8e8ba9,Social skills coaching,2025-04-01,2025-04-24,2025-09-02T20:51:37.981219+00:00,2025-09-02T20:51:37.981219+00:00
1bc43106-eceb-4e44-9c9c-87a377692341,905f51ea-ee15-493f-aec2-77a4f1c6e345,Preferential seating,2025-01-04,,2025-09-02T20:51:37.981233+00:00,2025-09-02T20:51:37.981233+00:00
c437b03e-da0e-4921-a5e5-cb8584324744,e700b846-5de4-4d3f-8a84-fe500c5061d7,Behavior intervention plan (BIP),2025-07-11,,2025-09-02T20:51:37.981246+00:00,2025-09-02T20:51:37.981246+00:00
028b181a-ebd1-4ae4-995f-527b5a88bf84,cc5ab526-5ceb-40b5-a37b-0a0020e448d5,Scheduled movement breaks,2025-05-02,2025-05-22,2025-09-02T20:51:37.981260+00:00,2025-09-02T20:51:37.981260+00:00
0b407589-bdfd-4f76-9f61-5b6539047bb8,991c9a2c-f69d-41ec-a496-e4d5b8c34f79,Functional behavior assessment (FBA),2025-03-31,,2025-09-02T20:51:37.981274+00:00,2025-09-02T20:51:37.981274+00:00
0b64ad94-ea6f-4802-b14d-73f0d887c742,c9c7a33a-8c75-494f-a8f8-c498d70bdf71,Behavior contract,2025-04-28,,2025-09-02T20:51:37.981288+00:00,2025-09-02T20:51:37.981288+00:00
c6e77198-d7b1-422f-a2c8-3157cdc52cb9,75028611-ea63-4d0d-9b83-78b33de40678,Scheduled movement breaks,2025-02-06,2025-02-15,2025-09-02T20:51:37.981303+00:00,2025-09-02T20:51:37.981303+00:00
38ea3970-0a72-4f1d-81ea-34d057980662,ca4dd6d8-6d21-4c32-8b13-138b1bcea6b1,PBIS Tier 2 supports,2025-07-06,2025-08-10,2025-09-02T20:51:37.981318+00:00,2025-09-02T20:51:37.981318+00:00
f93643c2-90c1-40ed-8385-373722d7a09d,905f51ea-ee15-493f-aec2-77a4f1c6e345,Goal setting & self-monitoring,2025-05-21,2025-07-05,2025-09-02T20:51:37.981332+00:00,2025-09-02T20:51:37.981332+00:00
7b382028-0388-4ce9-a155-a245b7b0d553,e20c1dee-6a61-4eab-b05c-efef8eedfb8d,PBIS Tier 2 supports,2025-08-26,,2025-09-02T20:51:37.981346+00:00,2025-09-02T20:51:37.981346+00:00
69ec0857-dc08-44eb-80c2-18fe5d7bbc1b,85ff867a-09a4-4ccc-8b9c-10c9beb3e6eb,Behavior contract,2025-06-15,,2025-09-02T20:51:37.981359+00:00,2025-09-02T20:51:37.981359+00:00
975fc81f-73d0-42df-9b31-004681591238,137d45e6-1b07-4343-acb5-b16683afac5d,Behavior contract,2025-01-13,,2025-09-02T20:51:37.981372+00:00,2025-09-02T20:51:37.981372+00:00
dacb0dc2-3b45-4532-98a5-06ce20a4b724,ce8dfafc-271d-4409-bca0-b966e4ebdcea,Mentoring,2025-04-15,2025-06-09,2025-09-02T20:51:37.981387+00:00,2025-09-02T20:51:37.981387+00:00
241e1b35-b102-4c24-a9de-a5c08c5ab636,7bd47d8d-15b6-400e-b39d-258d82211488,Mentoring,2024-12-24,,2025-09-02T20:51:37.981400+00:00,2025-09-02T20:51:37.981400+00:00
ba724702-2e16-4124-8b83-4427d0a2f099,52a95623-8935-4889-a506-af789ff8fec2,Parent/guardian meeting,2025-02-21,,2025-09-02T20:51:37.981413+00:00,2025-09-02T20:51:37.981413+00:00
1c589880-c3df-4f76-b169-edcdf82f01eb,b4d5d179-9276-4a71-89f8-9415ce10a71d,Check-in/Check-out (CICO),2024-12-12,,2025-09-02T20:51:37.981427+00:00,2025-09-02T20:51:37.981427+00:00
2e7ac294-9658-4591-9633-7b7fc6d1b627,172e9fd7-edcd-4313-be25-eefc5e63cac4,Scheduled movement breaks,2025-05-31,2025-07-25,2025-09-02T20:51:37.981442+00:00,2025-09-02T20:51:37.981442+00:00
d06450d8-3c3f-44ef-ac31-3ce390513f64,309cb40b-f90e-4f8b-b240-8ceed96e7450,Check-in/Check-out (CICO),2025-08-03,2025-08-31,2025-09-02T20:51:37.981457+00:00,2025-09-02T20:51:37.981457+00:00
effeda69-985c-425e-8f07-5f422c6de438,50d562c2-821a-4b71-b91b-8c4fc3a8e648,Parent/guardian meeting,2025-05-05,,2025-09-02T20:51:37.981471+00:00,2025-09-02T20:51:37.981471+00:00
27951253-2089-4bde-97e3-79362b22d4bd,2fcd4378-267b-4630-bb97-df1c82a49177,Small-group counseling,2025-06-20,2025-08-18,2025-09-02T20:51:37.981485+00:00,2025-09-02T20:51:37.981485+00:00
ad27b445-cfa4-44b0-b276-f26d6e55be1e,6c602b80-23ec-4c5c-bf94-55c60a191c7e,Behavior intervention plan (BIP),2025-02-03,,2025-09-02T20:51:37.981499+00:00,2025-09-02T20:51:37.981499+00:00
41bb1d87-9981-45d6-b957-0dac7d9658b8,73a99ed2-abdc-45f8-b990-3c8779981b2c,Preferential seating,2025-05-22,2025-06-23,2025-09-02T20:51:37.981513+00:00,2025-09-02T20:51:37.981513+00:00
d77e39bc-ee1b-4202-8192-1c8afe6a4977,0224cff9-b59b-41c9-a914-7cfea887d92a,Behavior contract,2025-01-24,2025-03-21,2025-09-02T20:51:37.981528+00:00,2025-09-02T20:51:37.981528+00:00
600075c3-a2d0-4f12-812c-89e9fef82c74,c9c7a33a-8c75-494f-a8f8-c498d70bdf71,Scheduled movement breaks,2025-02-12,2025-03-17,2025-09-02T20:51:37.981543+00:00,2025-09-02T20:51:37.981543+00:00
3c600db5-59f5-4ae7-a549-482530af8dd0,9a18f5af-952f-489e-b477-c6527e4b46ad,Functional behavior assessment (FBA),2024-12-20,2025-02-11,2025-09-02T20:51:37.981566+00:00,2025-09-02T20:51:37.981566+00:00
7cf5e9e2-d226-4b24-8c49-c2276d38729d,1ed8fc0c-d8eb-4b07-ae0d-ceffaf718e86,Individual counseling,2025-04-04,2025-05-06,2025-09-02T20:51:37.981581+00:00,2025-09-02T20:51:37.981581+00:00
412a2e96-9835-486c-9607-75d7aa1856de,1ed8fc0c-d8eb-4b07-ae0d-ceffaf718e86,Scheduled movement breaks,2025-03-12,2025-04-26,2025-09-02T20:51:37.981596+00:00,2025-09-02T20:51:37.981596+00:00
ea77a096-691f-4dee-97b9-80e0ce107750,660ec617-10e9-4979-baad-c715b3287a4f,Functional behavior assessment (FBA),2025-02-17,2025-04-05,2025-09-02T20:51:37.981611+00:00,2025-09-02T20:51:37.981611+00:00
ab41ac60-c699-4365-9a8b-b7a03423d230,92b247c0-5e35-4a5e-8a72-cec48c262653,Mentoring,2025-06-20,2025-08-10,2025-09-02T20:51:37.981626+00:00,2025-09-02T20:51:37.981626+00:00
c3d18e70-4be3-4e1e-88ec-938818168a15,c3317a6e-9e70-4dd1-8845-4eab26cbe9fe,Mentoring,2024-12-26,,2025-09-02T20:51:37.981640+00:00,2025-09-02T20:51:37.981640+00:00
3b380da3-de63-433c-95bb-bb5a2158ca90,b24b1195-2082-4bb2-8c16-7ec004dd59fd,Goal setting & self-monitoring,2025-05-30,,2025-09-02T20:51:37.981653+00:00,2025-09-02T20:51:37.981653+00:00
b7c54183-d671-425e-a1cf-ce13ec6f07c0,e78a18c0-a85c-4229-87d5-f80690f8c910,Parent/guardian meeting,2025-03-03,2025-03-24,2025-09-02T20:51:37.981667+00:00,2025-09-02T20:51:37.981667+00:00
286b7cc8-ddf2-4e0f-813a-971e77d2ec07,9a18f5af-952f-489e-b477-c6527e4b46ad,Daily behavior report card,2025-08-26,2025-09-02,2025-09-02T20:51:37.981683+00:00,2025-09-02T20:51:37.981683+00:00
d0227d58-c1ea-4640-b683-aeedef6e19f6,e700b846-5de4-4d3f-8a84-fe500c5061d7,Preferential seating,2025-05-15,2025-07-04,2025-09-02T20:51:37.981698+00:00,2025-09-02T20:51:37.981698+00:00
a22438dd-c786-49ba-a2cd-6d6f60488b88,309cb40b-f90e-4f8b-b240-8ceed96e7450,Small-group counseling,2025-06-14,2025-08-09,2025-09-02T20:51:37.981712+00:00,2025-09-02T20:51:37.981712+00:00
591f4c3d-6468-4d6c-8740-582748b072f5,52a95623-8935-4889-a506-af789ff8fec2,Daily behavior report card,2025-01-12,2025-02-16,2025-09-02T20:51:37.981727+00:00,2025-09-02T20:51:37.981727+00:00
eac6b3f5-8ba2-4a6d-a3e1-965acecabb33,106e1493-29ff-42cf-a8cd-aa8b76e372b1,Restorative conference,2025-08-13,,2025-09-02T20:51:37.981740+00:00,2025-09-02T20:51:37.981740+00:00
e46f8fa3-9f13-4545-9d26-b6aa191edf7a,92b247c0-5e35-4a5e-8a72-cec48c262653,Check-in/Check-out (CICO),2025-03-05,2025-04-13,2025-09-02T20:51:37.981755+00:00,2025-09-02T20:51:37.981755+00:00
fe72edfb-eb7b-4e3d-a5fe-6e43ec178af2,e700b846-5de4-4d3f-8a84-fe500c5061d7,PBIS Tier 2 supports,2025-06-04,2025-06-26,2025-09-02T20:51:37.981773+00:00,2025-09-02T20:51:37.981773+00:00
5011921a-581c-4330-803b-b96b5fb1212e,8b9309c0-3187-4df2-84f8-11a0e25bfb14,Social skills coaching,2025-07-10,2025-08-15,2025-09-02T20:51:37.981788+00:00,2025-09-02T20:51:37.981788+00:00
04653c4d-538e-4210-adb8-f38ea3116338,2723c411-c8d7-4e3f-ac6e-450175b31389,Restorative conference,2025-04-11,2025-05-13,2025-09-02T20:51:37.981802+00:00,2025-09-02T20:51:37.981802+00:00
10ccd84e-8bb5-43f7-b274-0caa47ae762e,0224cff9-b59b-41c9-a914-7cfea887d92a,Behavior intervention plan (BIP),2025-06-14,,2025-09-02T20:51:37.981816+00:00,2025-09-02T20:51:37.981816+00:00
aa8a36d3-25c1-48b2-8ef3-d98d3f742054,73a99ed2-abdc-45f8-b990-3c8779981b2c,Behavior contract,2025-07-13,2025-07-26,2025-09-02T20:51:37.981830+00:00,2025-09-02T20:51:37.981830+00:00
